"YR","DOY","LST.day","LST.night","QC.day","QC.night"
2005,257,27.67,13.59,0,0
2005,265,28.5700000000001,13.49,0,0
2005,273,27.17,11.81,0,0
2005,281,26.29,11.95,0,0
2005,289,25.87,11.99,0,0
2005,297,NA,10.7500000000001,65,0
2005,305,NA,8.25000000000006,65,0
2005,313,NA,8.95000000000005,65,0
2005,321,NA,1.57000000000005,65,0
2005,329,13.87,NA,0,65
2005,337,NA,0.710000000000036,65,0
2005,345,12.09,0.330000000000041,0,0
2005,353,NA,NA,2,2
2005,361,NA,NA,2,65
2006,1,NA,NA,65,65
2006,9,14.91,3.77000000000004,0,0
2006,17,12.41,4.13000000000005,0,0
2006,25,15.67,4.01000000000005,0,0
2006,33,16.11,NA,0,65
2006,41,18.33,4.27000000000004,0,0
2006,49,17.6900000000001,1.23000000000002,0,0
2006,57,NA,4.77000000000004,65,0
2006,65,NA,4.41000000000003,65,0
2006,73,16.55,5.11000000000001,0,0
2006,81,NA,3.97000000000003,65,0
2006,89,NA,NA,65,65
2006,97,NA,NA,65,65
2006,105,23.31,7.87,0,0
2006,113,28.51,12.51,0,0
2006,121,29.05,12.7500000000001,0,0
2006,129,33.85,14.2500000000001,0,0
2006,137,33.7500000000001,NA,0,65
2006,145,31.61,11.53,0,0
2006,153,34.43,14.73,0,0
2006,161,32.73,12.73,0,0
2006,169,36.51,18.09,0,0
2006,177,33.21,17.03,0,0
2006,185,32.61,16.65,0,0
2006,193,34.1300000000001,17.81,0,0
2006,201,35.21,22.61,0,0
2006,209,29.79,15.95,0,0
2006,217,29.95,16.21,0,0
2006,225,28.49,15.43,0,0
2006,233,29.71,15.33,0,0
2006,241,31.37,14.67,0,0
2006,249,30.77,16.33,0,0
2006,257,27.81,11.71,0,0
2006,265,28.39,13.91,0,0
2006,273,NA,9.49000000000001,65,0
2006,281,26.95,12.31,0,0
2006,289,25.73,8.21000000000004,0,0
2006,297,24.2500000000001,7.55000000000001,0,0
2006,305,NA,9.61000000000001,65,0
2006,313,NA,4.65000000000003,65,0
2006,321,16.73,NA,0,65
2006,329,14.03,2.37,0,0
2006,337,15.81,-1.75,0,0
2006,345,11.85,NA,0,65
2006,353,10.83,NA,0,65
2006,361,9.27000000000004,2.43000000000001,0,0
2007,1,12.29,1.07000000000005,0,0
2007,9,11.2500000000001,-3.70999999999998,0,0
2007,17,14.93,-2.02999999999997,0,0
2007,25,16.31,1.59000000000003,0,0
2007,33,17.97,NA,0,65
2007,41,18.31,NA,0,65
2007,49,16.1300000000001,4.91000000000003,0,0
2007,57,17.65,NA,0,65
2007,65,22.47,7.99000000000001,0,0
