"YR","DOY","LST.day","LST.night","QC.day","QC.night"
2006,324,16.73,NA,0,65
2006,332,14.03,2.37,0,0
2006,340,15.81,-1.75,0,0
2006,348,11.85,NA,0,65
2006,356,10.83,NA,0,65
2006,364,9.27000000000004,2.43000000000001,0,0
2007,4,12.29,1.07000000000005,0,0
2007,12,11.2500000000001,-3.70999999999998,0,0
2007,20,14.93,-2.02999999999997,0,0
2007,28,16.31,1.59000000000003,0,0
2007,36,17.97,NA,0,65
2007,44,18.31,NA,0,65
2007,52,16.1300000000001,4.91000000000003,0,0
2007,60,17.65,NA,0,65
2007,68,22.47,7.99000000000001,0,0
2007,76,26.35,10.5700000000001,0,0
2007,84,23.15,6.97000000000003,0,0
2007,92,28.35,9.05000000000001,0,0
2007,100,28.11,8.83000000000004,0,0
2007,108,25.05,8.13000000000005,0,0
2007,116,31.91,11.51,0,0
2007,124,35.6300000000001,11.31,0,0
2007,132,34.03,11.21,0,0
2007,140,36.27,13.51,0,0
2007,148,33.61,12.29,0,0
2007,156,35.67,11.59,0,0
2007,164,37.43,17.2500000000001,0,0
2007,172,38.1300000000001,16.23,0,0
2007,180,33.6300000000001,15.71,0,0
2007,188,34.77,17.87,0,0
2007,196,31.49,16.31,0,0
2007,204,32.03,17.73,0,0
2007,212,33.2500000000001,17.73,0,0
2007,220,30.2500000000001,15.31,0,0
2007,228,31.65,16.97,0,0
2007,236,32.35,17.5700000000001,0,0
2007,244,32.97,20.09,0,0
2007,252,28.41,15.1900000000001,0,0
2007,260,27.23,13.7500000000001,0,0
2007,268,29.95,11.55,0,0
2007,276,NA,9.27000000000004,65,0
2007,284,23.93,9.61000000000001,0,0
2007,292,NA,8.71000000000004,65,0
2007,300,25.11,9.43000000000001,0,0
2007,308,24.73,7.81,0,0
2007,316,NA,7.67000000000002,65,0
2007,324,18.23,4.91000000000003,0,0
2007,332,16.91,2.25000000000006,0,0
2007,340,14.21,4.17000000000002,0,0
2007,348,14.33,-0.989999999999952,0,0
2007,356,12.81,2.99000000000001,0,0
2007,364,8.65000000000003,0.630000000000052,0,0
2008,4,NA,NA,65,65
2008,12,10.39,3.95000000000005,0,0
2008,20,12.45,0.970000000000027,0,0
2008,28,12.53,NA,0,65
2008,36,12.89,NA,0,65
2008,44,16.81,3.05000000000001,0,0
2008,52,NA,NA,65,65
2008,60,19.77,5.83000000000004,0,0
2008,68,21.47,4.53000000000003,0,0
2008,76,20.29,7.35000000000002,0,0
2008,84,24.11,7.31,0,0
2008,92,24.11,7.03000000000003,0,0
2008,100,30.03,8.83000000000004,0,0
2008,108,28.85,8.45000000000005,0,0
2008,116,32.65,11.31,0,0
2008,124,32.81,10.1300000000001,0,0
2008,132,34.39,11.45,0,0
2008,140,40.27,16.85,0,0
2008,148,30.6300000000001,10.47,0,0
2008,156,35.85,12.15,0,0
2008,164,37.1900000000001,16.29,0,0
2008,172,38.89,16.35,0,0
2008,180,32.67,15.85,0,0
2008,188,35.87,20.33,0,0
2008,196,30.79,17.73,0,0
2008,204,32.59,16.53,0,0
2008,212,31.95,16.85,0,0
2008,220,30.91,15.05,0,0
2008,228,30.03,19.01,0,0
2008,236,31.61,16.99,0,0
2008,244,33.29,15.55,0,0
2008,252,31.29,17.05,0,0
2008,260,27.2500000000001,13.6900000000001,0,0
2008,268,31.7500000000001,13.93,0,0
2008,276,28.15,14.65,0,0
2008,284,25.23,9.99000000000001,0,0
2008,292,27.23,8.43000000000001,0,0
2008,300,30.01,7.13000000000005,0,0
2008,308,20.29,NA,0,65
2008,316,20.79,8.15000000000003,0,0
2008,324,20.87,5.47000000000003,0,0
2008,332,19.1300000000001,3.73000000000002,0,0
2008,340,NA,2.57000000000005,2,0
2008,348,12.05,0.950000000000045,0,0
2008,356,8.23000000000002,NA,0,65
2008,364,7.83000000000004,2.61000000000001,0,0
2009,4,6.11000000000001,0.690000000000055,0,0
2009,12,15.93,1.95000000000005,0,0
2009,20,17.91,0.990000000000009,0,0
2009,28,14.87,2.27000000000004,0,0
2009,36,16.53,3.87,0,0
2009,44,10.2500000000001,NA,0,65
2009,52,13.43,4.03000000000003,0,0
2009,60,NA,NA,65,65
2009,68,18.51,5.37,0,0
2009,76,18.95,9.03000000000003,0,0
2009,84,21.99,8.25000000000006,0,0
2009,92,24.17,7.39000000000004,0,0
2009,100,22.43,NA,0,65
2009,108,30.41,11.0700000000001,0,0
2009,116,27.41,7.57000000000005,0,0
2009,124,28.61,NA,0,65
2009,132,33.17,14.1900000000001,0,0
2009,140,35.33,13.11,0,0
2009,148,35.17,13.79,0,0
2009,156,28.33,NA,0,65
2009,164,NA,13.53,65,0
2009,172,37.5700000000001,15.97,0,0
2009,180,39.27,17.6900000000001,0,0
