,avg_air_temp,avg_soil_temp,doy,net_rad,year,wp_ch4_gf,wp_co2_gf,wp_er,wp_gpp,wp_h,wp_le,mb_ch4_gf,mb_co2_gf,mb_er,mb_gpp,mb_h,mb_le,wp_bnd1,wp_bnd2,wp_bnd3,wp_bnd7,wp_evi,wp_lswi,wp_ndvi,mb_bnd1,mb_bnd2,mb_bnd3,mb_bnd7,mb_evi,mb_lswi,mb_ndvi,wp_LST.day,wp_LST.night,mb_LST.day,mb_LST.night
62,23.2,21.1,257,120.0,2012,9171.73642618,-177.434408213,128.177857207,-305.61226542,-623.848704631,6003.38184185,17539.5010321,-82.1570452668,454.078787192,-536.235832459,-114.521479706,9358.7564472,0.0625,0.2956,0.0269,0.09,0.3967,0.533195020747,0.6509,0.0389,0.183,0.0259,0.0355,0.2947,0.675057208238,0.6493,24.79,15.13,22.35,16.43
63,20.8,21.3,258,121.0,2012,8524.20764511,-207.310770106,146.250831173,-353.561601279,14.5636701588,5856.95045371,17631.5816244,-127.615759206,470.323079405,-597.938838611,901.924079347,9489.96831537,0.0632375,0.30023125,0.027775,0.0921125,0.40249375,0.531012682507,0.6518,0.03795,0.18091875,0.0252,0.03490625,0.2929375,0.676868693907,0.65413125,24.9625,14.9675,22.4975,16.46
64,20.5,21.0,259,119.0,2012,7067.62165111,-211.377878164,128.888341473,-340.266219636,103.428987324,6000.90967769,17823.8675558,-178.465220614,447.164399477,-625.629620091,99.0539322154,10433.6143819,0.063975,0.3048625,0.02865,0.094225,0.4082875,0.528830344268,0.6527,0.037,0.1788375,0.0245,0.0343125,0.291175,0.678680179576,0.6589625,25.135,14.805,22.645,16.49
65,20.2,20.8,260,115.0,2012,6886.01648289,-214.021951133,125.090069999,-339.112021132,-72.8979895746,5776.71649499,16671.5037581,-153.164636025,412.473071046,-565.637707071,137.206082034,10081.4869283,0.0647125,0.30949375,0.029525,0.0963375,0.41408125,0.526648006029,0.6536,0.03605,0.17675625,0.0238,0.03371875,0.2894125,0.680491665245,0.66379375,25.3075,14.6425,22.7925,16.52
66,17.6,20.6,261,118.0,2012,8521.29990745,-194.378429734,149.523255208,-343.901684942,433.445608291,5118.88516256,14254.3919625,-190.838159825,366.378260967,-557.216420792,1243.76352782,8597.49534378,0.06545,0.314125,0.0304,0.09845,0.419875,0.524465667789,0.6545,0.0351,0.174675,0.0231,0.033125,0.28765,0.682303150914,0.668625,25.48,14.48,22.94,16.55
67,17.1,20.3,262,116.0,2012,8933.41097934,-179.177172803,147.776560832,-326.953733635,416.058494485,4984.41983339,12429.9770821,-182.764523195,350.018598599,-532.783121793,869.084359398,7808.89194414,0.0661875,0.31875625,0.031275,0.1005625,0.42566875,0.52228332955,0.6554,0.03415,0.17259375,0.0224,0.03253125,0.2858875,0.684114636583,0.67345625,25.6525,14.3175,23.0875,16.58
68,18.1,20.2,263,114.0,2012,8062.78836822,-198.235825386,146.312113281,-344.547938667,309.789458684,4979.15974223,12952.5803084,-124.070591581,382.630515022,-506.701106604,262.042216364,8223.29620188,0.066925,0.3233875,0.03215,0.102675,0.4314625,0.52010099131,0.6563,0.0332,0.1705125,0.0217,0.0319375,0.284125,0.685926122252,0.6782875,25.825,14.155,23.235,16.61
69,19.1,20.2,264,112.0,2012,8598.54786361,-201.321234666,145.368546003,-346.689780668,-56.1161746953,5370.4127106,17464.6132075,-147.969980839,436.622559716,-584.592540556,-721.411001491,9851.13297558,0.0676625,0.32801875,0.033025,0.1047875,0.43725625,0.517918653071,0.6572,0.03225,0.16843125,0.021,0.03134375,0.2823625,0.687737607921,0.68311875,25.9975,13.9925,23.3825,16.64
70,20.8,20.3,265,104.0,2012,8062.96818499,-182.36012292,131.528547704,-313.888670624,-476.690139073,5256.57199906,16336.7813278,-93.8604660543,422.366093918,-516.226559973,-2164.4051434,10000.8992083,0.0684,0.33265,0.0339,0.1069,0.44305,0.515736314831,0.6581,0.0313,0.16635,0.0203,0.03075,0.2806,0.68954909359,0.68795,26.17,13.83,23.53,16.67
71,21.4,20.5,266,108.0,2012,7341.65666169,-154.485974459,120.444977403,-274.930951861,92.3161966356,5240.36087141,12973.444161,-28.1698136505,343.045625417,-371.215439067,-799.747173185,8242.60979014,0.0691375,0.33728125,0.034775,0.1090125,0.44884375,0.513553976592,0.659,0.03035,0.16426875,0.0196,0.03015625,0.2788375,0.691360579259,0.69278125,26.265,13.8875,23.8375,16.7725
72,21.1,20.6,267,92.0,2012,8790.62205009,-146.591908728,127.473745235,-274.065653963,-582.47949093,4978.47828568,16367.8152654,-49.3464267375,430.582513287,-479.928940024,-2552.72850623,9741.10854345,0.069875,0.3419125,0.03565,0.111125,0.4546375,0.511371638353,0.6599,0.0294,0.1621875,0.0189,0.0295625,0.277075,0.693172064928,0.6976125,26.36,13.945,24.145,16.875
73,19.2,20.4,268,108.0,2012,10533.2510435,-159.93564882,146.238945313,-306.174594132,393.539835272,4693.39767856,15273.930311,-49.0593885577,394.257496353,-443.316884911,352.09331724,8243.69613655,0.0706125,0.34654375,0.036525,0.1132375,0.46043125,0.509189300113,0.6608,0.02845,0.16010625,0.0182,0.02896875,0.2753125,0.694983550597,0.70244375,26.455,14.0025,24.4525,16.9775
74,20.7,20.5,269,105.0,2012,12535.3953593,-153.448656387,144.634768302,-298.083424689,-436.959229113,5050.05143015,16649.4428379,-140.719772605,457.271613855,-597.99138646,-235.112132571,8374.80368578,0.07135,0.351175,0.0374,0.11535,0.466225,0.507006961874,0.6617,0.0275,0.158025,0.0175,0.028375,0.27355,0.696795036266,0.707275,26.55,14.06,24.76,17.08
75,19.1,20.5,270,106.0,2012,11489.4055164,-136.28679366,142.889442291,-279.176235951,638.934215015,4400.34482704,15483.0244815,-116.593942384,407.301606199,-523.895548583,541.439333933,7765.97507371,0.0720875,0.35580625,0.038275,0.1174625,0.47201875,0.504824623634,0.6626,0.02655,0.15594375,0.0168,0.02778125,0.2717875,0.698606521934,0.71210625,26.645,14.1175,25.0675,17.1825
76,21.4,20.5,271,105.0,2012,9152.08702891,-105.376235739,138.559832429,-243.936068168,-184.369855098,4745.30020984,14116.4248886,-23.7807737291,361.488245113,-385.269018842,47.2417870947,6791.07166759,0.072825,0.3604375,0.03915,0.119575,0.4778125,0.502642285395,0.6635,0.0256,0.1538625,0.0161,0.0271875,0.270025,0.700418007603,0.7169375,26.74,14.175,25.375,17.285
77,19.2,20.6,272,103.0,2012,9728.09288918,-121.835152549,157.186765285,-279.021917835,144.518283856,4338.80726248,13734.4987657,-80.0762866088,390.284308086,-470.360594695,1316.62016814,7098.602332,0.0735625,0.36506875,0.040025,0.1216875,0.48360625,0.500459947155,0.6644,0.02465,0.15178125,0.0154,0.02659375,0.2682625,0.702229493272,0.72176875,26.835,14.2325,25.6825,17.3875
78,20.8,20.4,273,102.0,2012,7304.40811646,-129.65037576,136.714217212,-266.364592972,269.25416565,4567.54488906,14575.5339322,-104.038143438,402.454972308,-506.493115745,-180.415062123,7912.46052796,0.0743,0.3697,0.0409,0.1238,0.4894,0.498277608916,0.6653,0.0237,0.1497,0.0147,0.026,0.2665,0.704040978941,0.7266,26.93,14.29,25.99,17.49
79,22.8,20.6,274,99.0,2012,5791.12943721,-105.185260253,121.195201241,-226.380461494,-167.752037645,4760.19818204,11720.4691512,34.9566236882,339.026414963,-304.069791275,-1672.9601164,7466.04623336,0.0743375,0.36499375,0.04065,0.12566875,0.4821875,0.486759784134,0.6608625,0.0239375,0.15099375,0.01475,0.027475,0.26815625,0.694356599576,0.7263125,26.515,14.025,25.46,17.16
80,23.5,20.6,275,97.0,2012,5198.68321192,-83.9665791069,125.157877789,-209.124456896,-423.597367465,5040.92077036,9721.93362931,82.0973159913,268.304517752,-186.207201761,-2456.44173292,7287.43734208,0.074375,0.3602875,0.0404,0.1275375,0.474975,0.475241959352,0.656425,0.024175,0.1522875,0.0148,0.02895,0.2698125,0.68467222021,0.726025,26.1,13.76,24.93,16.83
81,23.2,20.6,276,98.0,2012,4883.70512578,-66.4481702488,125.765904309,-192.214074557,-167.722340874,4650.52089168,7091.90300575,8.32996862738,186.903188013,-178.573219386,-1221.79100408,6102.69483028,0.0744125,0.35558125,0.04015,0.12940625,0.4677625,0.463724134571,0.6519875,0.0244125,0.15358125,0.01485,0.030425,0.27146875,0.674987840844,0.7257375,25.685,13.495,24.4,16.5
82,21.9,20.6,277,97.0,2012,7870.02823758,-62.124525948,157.879115618,-220.003641566,-1097.89070033,5291.69895504,11811.7834886,11.5460507091,305.130367151,-293.584316442,-1059.19808433,8715.02690965,0.07445,0.350875,0.0399,0.131275,0.46055,0.452206309789,0.64755,0.02465,0.154875,0.0149,0.0319,0.273125,0.665303461479,0.72545,25.27,13.23,23.87,16.17
83,17.4,20.3,278,97.0,2012,8900.9810321,-75.6820707629,203.321369607,-279.00344037,359.557060144,3575.83462446,8367.28312969,-116.271841039,300.606495599,-416.878336638,802.441846578,6250.41548846,0.0744875,0.34616875,0.03965,0.13314375,0.4533375,0.440688485007,0.6431125,0.0248875,0.15616875,0.01495,0.033375,0.27478125,0.655619082113,0.7251625,24.855,12.965,23.34,15.84
84,17.6,20.0,279,96.0,2012,9038.00874877,-62.973256279,190.316029565,-253.289285844,449.131711244,3531.64674856,7436.15071453,-170.744315699,263.06957382,-433.813889519,914.114048321,5423.41179863,0.074525,0.3414625,0.0394,0.1350125,0.446125,0.429170660225,0.638675,0.025125,0.1574625,0.015,0.03485,0.2764375,0.645934702747,0.724875,24.44,12.7,22.81,15.51
85,17.0,19.8,280,88.0,2012,9676.77769301,-65.2981509476,183.553588728,-248.851739676,269.040504418,3742.51623647,9533.45906074,-202.220859164,274.76073908,-476.981598243,362.895833826,6492.02416686,0.0745625,0.33675625,0.03915,0.13688125,0.4389125,0.417652835444,0.6342375,0.0253625,0.15875625,0.01505,0.036325,0.27809375,0.636250323382,0.7245875,24.025,12.435,22.28,15.18
86,17.2,19.6,281,93.0,2012,9778.42428238,-53.9956597287,187.177395836,-241.173055564,225.621004414,3790.13099509,13095.3156297,-136.267130213,316.155476753,-452.422606965,611.757293893,6721.57709808,0.0746,0.33205,0.0389,0.13875,0.4317,0.406135010662,0.6298,0.0256,0.16005,0.0151,0.0378,0.27975,0.626565944016,0.7243,23.61,12.17,21.75,14.85
87,16.9,19.5,282,91.0,2012,8945.68990696,-59.0222245416,196.029137444,-255.051361986,278.145230949,3459.38299743,7182.40768133,-195.791171515,251.802532067,-447.593703582,531.471862088,5474.55335231,0.0746375,0.32734375,0.03865,0.14061875,0.4244875,0.39461718588,0.6253625,0.0258375,0.16134375,0.01515,0.039275,0.28140625,0.61688156465,0.7240125,23.8825,12.2075,21.88,14.915
88,16.8,19.3,283,89.0,2012,7873.46657838,-48.003562494,168.532645949,-216.536208443,553.483196769,3638.44797897,10062.6250744,-164.051095566,270.039023852,-434.090119419,737.818193132,5278.73142567,0.074675,0.3226375,0.0384,0.1424875,0.417275,0.383099361098,0.620925,0.026075,0.1626375,0.0152,0.04075,0.2830625,0.607197185285,0.723725,24.155,12.245,22.01,14.98
89,17.4,19.2,284,90.0,2012,8169.397764,-42.5691094788,180.68170402,-223.250813499,576.617787812,3680.09053056,15654.4439843,-109.786752107,325.936950764,-435.723702871,563.801510321,6992.08753571,0.0747125,0.31793125,0.03815,0.14435625,0.4100625,0.371581536317,0.6164875,0.0263125,0.16393125,0.01525,0.042225,0.28471875,0.597512805919,0.7234375,24.4275,12.2825,22.14,15.045
90,14.3,19.0,285,40.0,2012,9502.82687549,24.0361479929,210.669368647,-186.633220654,-78.6597565823,1847.06263212,6908.82908809,-48.4882316752,202.601426029,-251.089657704,291.605557031,2883.17276723,0.07475,0.313225,0.0379,0.146225,0.40285,0.360063711535,0.61205,0.02655,0.165225,0.0153,0.0437,0.286375,0.587828426554,0.72315,24.7,12.32,22.27,15.11
91,14.1,18.7,286,21.0,2012,4082.71459943,19.1518787665,140.910250759,-121.758371992,48.2875037035,1590.67203074,7526.26793959,-25.4892946552,209.952393597,-235.441688252,230.473308348,2677.40100916,0.0747875,0.30851875,0.03765,0.14809375,0.3956375,0.348545886753,0.6076125,0.0267875,0.16651875,0.01535,0.045175,0.28803125,0.578144047188,0.7228625,24.9725,12.3575,22.4,15.175
92,15.4,18.4,287,82.0,2012,4471.86113289,-75.0107489937,137.81538195,-212.826130944,1063.21514552,3130.20030605,9907.81212997,-19.3991013871,242.632094944,-262.031196331,1012.24755264,4000.08457273,0.074825,0.3038125,0.0374,0.1499625,0.388425,0.337028061971,0.603175,0.027025,0.1678125,0.0154,0.04665,0.2896875,0.568459667822,0.722575,25.245,12.395,22.53,15.24
93,17.1,18.5,288,85.0,2012,3835.32854551,-47.835900033,138.50467452,-186.340574553,1182.45493139,2720.39282977,10571.247974,-32.7650847759,269.769457709,-302.534542485,1347.20584797,3690.9118395,0.0748625,0.29910625,0.03715,0.15183125,0.3812125,0.32551023719,0.5987375,0.0272625,0.16910625,0.01545,0.048125,0.29134375,0.558775288457,0.7222875,25.5175,12.4325,22.66,15.305
94,19.9,18.8,289,78.0,2012,3813.29454725,-32.1006211277,151.223953674,-183.324574802,219.001689278,3485.00418851,14516.7185426,42.7945474361,340.915490529,-298.120943093,80.9517075647,5214.33797969,0.0749,0.2944,0.0369,0.1537,0.374,0.313992412408,0.5943,0.0275,0.1704,0.0155,0.0496,0.293,0.549090909091,0.722,25.79,12.47,22.79,15.37
95,22.6,19.4,290,79.0,2012,4482.95868919,7.72053687275,170.076218523,-162.355681651,-238.085796336,3753.4092731,13173.2143702,16.3060692575,376.636912873,-360.330843616,-1023.81025037,6077.25315246,0.0740875,0.28891875,0.03680625,0.15470625,0.36785625,0.30049338464,0.59084375,0.0272375,0.17005,0.0149625,0.04899375,0.29233125,0.552907802993,0.7238875,25.305,11.985,22.4925,15.1325
96,20.5,19.4,291,71.0,2012,2924.28536702,-28.5226308913,123.852632972,-152.375263863,-853.053162022,3904.45855225,5463.21633731,-76.8803027178,137.114737545,-213.995040263,-2853.16015433,6443.63985983,0.073275,0.2834375,0.0367125,0.1557125,0.3617125,0.286994356873,0.5873875,0.026975,0.1697,0.014425,0.0483875,0.2916625,0.556724696896,0.725775,24.82,11.5,22.195,14.895
97,19.6,18.9,292,74.0,2012,2516.47974101,-34.8315023586,125.507250189,-160.338752548,91.2669319174,3024.79484047,8221.37493724,-3.46326161497,220.030728586,-223.493990201,-408.853172446,4633.22976403,0.0724625,0.27795625,0.03661875,0.15671875,0.35556875,0.273495329105,0.58393125,0.0267125,0.16935,0.0138875,0.04778125,0.29099375,0.560541590798,0.7276625,24.335,11.015,21.8975,14.6575
98,19.2,19.4,293,75.0,2012,2835.72773802,-46.2391441496,136.197600791,-182.436744941,731.907661664,2519.17825542,13525.5179839,29.6666977146,346.671010389,-317.004312674,1109.9683344,4207.26543298,0.07165,0.272475,0.036525,0.157725,0.349425,0.259996301338,0.580475,0.02645,0.169,0.01335,0.047175,0.290325,0.5643584847,0.72955,23.85,10.53,21.6,14.42
99,16.8,19.1,294,72.0,2012,3262.87390398,-60.3213267038,139.224166955,-199.545493659,214.934096831,2882.34924182,12175.1927253,-43.9547396302,278.248306327,-322.203045957,625.223609462,5349.67656982,0.0708375,0.26699375,0.03643125,0.15873125,0.34328125,0.24649727357,0.57701875,0.0261875,0.16865,0.0128125,0.04656875,0.28965625,0.568175378603,0.7314375,23.365,10.045,21.3025,14.1825
100,14.6,18.4,295,38.0,2012,3443.34031968,-29.2976837184,147.796702967,-177.094386685,-1102.20779279,2919.63099313,7982.54800244,-40.2080142539,209.949457941,-250.157472195,-1264.9091492,5152.10742047,0.070025,0.2615125,0.0363375,0.1597375,0.3371375,0.232998245803,0.5735625,0.025925,0.1683,0.012275,0.0459625,0.2889875,0.571992272505,0.733325,22.88,9.56,21.005,13.945
101,12.8,17.8,296,38.0,2012,3556.0290057,-6.04083589497,141.955222528,-147.996058423,244.913477059,2347.59588565,5027.50014512,-39.7872062744,166.742695809,-206.529902084,528.140675073,3663.81502089,0.0692125,0.25603125,0.03624375,0.16074375,0.33099375,0.219499218035,0.57010625,0.0256625,0.16795,0.0117375,0.04535625,0.28831875,0.575809166408,0.7352125,22.395,9.075,20.7075,13.7075
102,12.1,17.6,297,56.0,2012,3021.25018465,-21.876878101,124.231508873,-146.108386974,731.302790459,2473.82406989,4406.69482252,-25.0222181212,145.929049473,-170.951267594,647.523087319,2106.5513193,0.0684,0.25055,0.03615,0.16175,0.32485,0.206000190268,0.56665,0.0254,0.1676,0.0112,0.04475,0.28765,0.57962606031,0.7371,21.91,8.59,20.41,13.47
103,13.2,17.4,298,44.0,2012,3211.75290091,-18.5926898143,127.991578308,-146.584268122,525.536166026,2434.57069469,5795.31785151,5.16463270233,180.548556324,-175.383923621,430.25715703,3026.92739638,0.0675875,0.24506875,0.03605625,0.16275625,0.31870625,0.1925011625,0.56319375,0.0251375,0.16725,0.0106625,0.04414375,0.28698125,0.583442954212,0.7389875,21.95,8.7775,20.11625,13.45
104,14.3,17.4,299,62.0,2012,3193.87305705,-38.6388146321,120.73572969,-159.374544322,695.64525326,2656.56041971,6441.8414343,3.88466787325,158.628012843,-154.74334497,-194.841550624,3757.60872099,0.066775,0.2395875,0.0359625,0.1637625,0.3125625,0.179002134733,0.5597375,0.024875,0.1669,0.010125,0.0435375,0.2863125,0.587259848115,0.740875,21.99,8.965,19.8225,13.43
105,14.6,17.1,300,60.0,2012,2461.91102492,-35.7169585645,103.381643794,-139.098602359,716.448037078,2822.78296051,7695.5802128,12.6515495349,189.493906224,-176.842356689,-277.078339277,4236.56610479,0.0659625,0.23410625,0.03586875,0.16476875,0.30641875,0.165503106965,0.55628125,0.0246125,0.16655,0.0095875,0.04293125,0.28564375,0.591076742017,0.7427625,22.03,9.1525,19.52875,13.41
106,15.5,17.0,301,62.0,2012,2226.99389072,-43.667923827,93.9744122461,-137.642336073,980.261709331,2366.80332715,6068.2180158,-20.4943405742,159.375989554,-179.870330128,790.627989812,3258.8885897,0.06515,0.228625,0.035775,0.165775,0.300275,0.152004079198,0.552825,0.02435,0.1662,0.00905,0.042325,0.284975,0.59489363592,0.74465,22.07,9.34,19.235,13.39
107,15.9,17.2,302,62.0,2012,2151.59026884,-47.2801990897,88.8506719947,-136.130871084,1050.53203254,2060.77274304,6750.407641,25.8841171578,158.083949711,-132.199832553,381.282021555,3290.64591159,0.0643375,0.22314375,0.03568125,0.16678125,0.29413125,0.13850505143,0.54936875,0.0240875,0.16585,0.0085125,0.04171875,0.28430625,0.598710529822,0.7465375,22.11,9.5275,18.94125,13.37
108,15.5,17.2,303,64.0,2012,2170.56369145,-50.2279787827,89.5046534675,-139.73263225,1163.78895399,2065.74059672,11109.839291,101.433151156,246.345908389,-144.912757233,831.249492542,4006.45002184,0.063525,0.2176625,0.0355875,0.1677875,0.2879875,0.125006023663,0.5459125,0.023825,0.1655,0.007975,0.0411125,0.2836375,0.602527423724,0.748425,22.15,9.715,18.6475,13.35
109,15.0,17.2,304,63.0,2012,2522.96180524,-44.8465052109,92.659205155,-137.505710366,985.569301397,2077.28119507,13882.7557558,126.018465516,291.615358003,-165.596892486,1797.91116674,3699.29198425,0.0627125,0.21218125,0.03549375,0.16879375,0.28184375,0.111506995895,0.54245625,0.0235625,0.16515,0.0074375,0.04050625,0.28296875,0.606344317627,0.7503125,22.19,9.9025,18.35375,13.33
110,15.7,17.5,305,19.0,2012,2607.1305894,-1.73631230365,91.5331967718,-93.2695090755,-88.514039765,1127.52719026,5641.97500056,88.8434283396,192.322239752,-103.478811412,-303.388935931,1766.26991606,0.0619,0.2067,0.0354,0.1698,0.2757,0.0980079681275,0.539,0.0233,0.1648,0.0069,0.0399,0.2823,0.610161211529,0.7522,22.23,10.09,18.06,13.31
111,15.2,17.4,306,38.0,2012,2431.87347999,-18.2682289387,81.6226566097,-99.8908855485,1132.56405826,1707.39064468,8650.5569491,78.2579147513,194.689855136,-116.431940385,738.693079038,2864.56846408,0.06296875,0.206125,0.0364375,0.17005,0.2729125,0.0958718318216,0.53209375,0.02333125,0.16180625,0.0070375,0.03983125,0.2768625,0.603376489052,0.7465375,21.4225,9.18,17.76625,12.5775
112,14.1,17.3,307,51.0,2012,2628.212975,-26.8522762439,88.3880440919,-115.240320336,861.901476081,1777.38519981,12610.0963946,140.901516067,238.196340728,-97.2948246608,878.942803281,4007.94014836,0.0640375,0.20555,0.037475,0.1703,0.270125,0.0937356955158,0.5251875,0.0233625,0.1588125,0.007175,0.0397625,0.271425,0.596591766575,0.740875,20.615,8.27,17.4725,11.845
113,14.8,17.2,308,53.0,2012,2221.84776879,-31.4726740813,81.8994443255,-113.372118407,1288.9919699,1836.06411752,7481.64813984,96.6539265565,169.524219755,-72.8702931986,-298.821874784,2799.17927855,0.06510625,0.204975,0.0385125,0.17055,0.2673375,0.09159955921,0.51828125,0.02339375,0.15581875,0.0073125,0.03969375,0.2659875,0.589807044098,0.7352125,19.8075,7.36,17.17875,11.1125
114,15.1,17.1,309,52.0,2012,2156.4735657,-24.8270874643,82.328073699,-107.155161163,1290.30611671,1780.63437066,3969.1414985,-18.1426354254,117.748803135,-135.891438561,356.568433134,2132.35975598,0.066175,0.2044,0.03955,0.1708,0.26455,0.0894634229041,0.511375,0.023425,0.152825,0.00745,0.039625,0.26055,0.58302232162,0.72955,19.0,6.45,16.885,10.38
115,15.6,17.0,310,50.0,2012,2054.478847,-15.8656034221,83.5841212869,-99.449724709,1251.57415044,1695.87760363,2855.89654578,-15.2807277236,99.8946205157,-115.175348239,315.531321084,1730.74941128,0.06724375,0.203825,0.0405875,0.17105,0.2617625,0.0873272865983,0.50446875,0.02345625,0.14983125,0.0075875,0.03955625,0.2551125,0.576237599143,0.7238875,18.1925,5.54,16.59125,9.6475
116,15.0,16.95,311,50.0,2012,2084.34790844,-16.7312063645,79.2398303596,-95.9710367241,1250.42429583,1620.92102967,3518.75511997,16.07606254,125.885475062,-109.809412522,536.205694347,1829.50846004,0.0683125,0.20325,0.041625,0.1713,0.258975,0.0851911502924,0.4975625,0.0234875,0.1468375,0.007725,0.0394875,0.249675,0.569452876666,0.718225,17.385,4.63,16.2975,8.915
117,14.4,16.9,312,50.0,2012,3183.55249752,-19.0876705728,91.8602181332,-110.947888706,983.466305799,1980.15862933,14487.6908957,108.378508576,260.14570694,-151.767198364,1042.10537781,5784.32686698,0.06938125,0.202675,0.0426625,0.17155,0.2561875,0.0830550139866,0.49065625,0.02351875,0.14384375,0.0078625,0.03941875,0.2442375,0.562668154189,0.7125625,16.5775,3.72,16.00375,8.1825
118,11.1,16.7,313,29.0,2012,3159.87506979,20.4674781488,102.46214136,-81.9946632108,-562.886998015,1881.18071722,3223.36406514,58.9346080445,156.576721934,-97.6421138891,-761.117627064,2794.65007871,0.07045,0.2021,0.0437,0.1718,0.2534,0.0809188776808,0.48375,0.02355,0.14085,0.008,0.03935,0.2388,0.555883431712,0.7069,15.77,2.81,15.71,7.45
119,8.7,15.8,314,48.0,2012,2812.37002935,1.86979649386,102.580213204,-100.71041671,859.596001641,2063.71101768,4901.77681485,-15.1673197916,138.991687461,-154.159007252,1240.6334045,3194.07855451,0.07151875,0.201525,0.0447375,0.17205,0.2506125,0.0787827413749,0.47684375,0.02358125,0.13785625,0.0081375,0.03928125,0.2333625,0.549098709235,0.7012375,15.8225,2.91375,15.5805,7.44
120,8.6,15.3,315,46.0,2012,2623.87856917,5.01349303637,100.303743789,-95.2902507528,736.85622929,2034.432726,4350.71896815,-10.1534059083,133.188963481,-143.342369389,1193.44168372,2753.12857818,0.0725875,0.20095,0.045775,0.1723,0.247825,0.0766466050691,0.4699375,0.0236125,0.1348625,0.008275,0.0392125,0.227925,0.542313986758,0.695575,15.875,3.0175,15.451,7.43
121,6.8,14.6,316,43.0,2012,2290.17198014,6.60021317978,101.506083596,-94.9058704161,1028.29738681,1843.23816128,2687.2087031,-61.6816508819,97.2051014661,-158.886752348,1718.11525311,2148.82520762,0.07365625,0.200375,0.0468125,0.17255,0.2450375,0.0745104687632,0.46303125,0.02364375,0.13186875,0.0084125,0.03914375,0.2224875,0.53552926428,0.6899125,15.9275,3.12125,15.3215,7.42
122,8.0,14.1,317,45.0,2012,2363.28766538,12.4188133538,99.7840761174,-87.3652627637,1033.95929558,1909.82210195,3146.60998356,-60.4969624306,94.1773936618,-154.674356092,1271.30460323,2267.25926341,0.074725,0.1998,0.04785,0.1728,0.24225,0.0723743324574,0.456125,0.023675,0.128875,0.00855,0.039075,0.21705,0.528744541803,0.68425,15.98,3.225,15.192,7.41
